smiles,mol_weight,qed,logp,predicted_affinity,affinity_uncertainty,predicted_koff,residence_time,source,mol_id,docking_success,vina_affinity,actual_pkd,sa_score,error,total_score,sa_value,pkd_error,rank_vina,multi_objective_score,rank_multi
CC(CCO)CC1C(C)CC(O)CC(CO)C1F.NOC(=O)C1CCCC=CN1,418.55000000000024,0.3289782445694821,1.8076999999999996,6.076845645904541,0.0,0.9153289049263061,1.0925034647305394,generated_molecules_2k_gpu1,generated_molecules_2k_gpu1_0043,True,-10.8,7.9212539299998985,4.554484827550116,,,,1.8444082840953575,63.0,0.6272109433686868,77.0
CC1CCCC1.CCC1CC2CC(C)C3NCNC(C1)N23,293.49899999999997,0.7744489346803386,3.5158000000000023,5.625973701477051,0.0,1.5382012128829956,0.6501100063323975,generated10,generated10_0000,True,-7.546,5.534609458868448,5.026755064773399,,,,0.09136424260860299,149.0,0.6267765203859376,78.0
C=NCCCC.CC(C)=O.O.OCCC(O)C1CCCC#CC2CCCCN2C(O)C1,442.6410000000003,0.3307438303558403,2.353900000000001,6.266559600830078,4.76837158203125e-07,0.7357329383287189,1.3591888413635342,generated_molecules_2k_run1,generated_molecules_2k_run1_0014,True,-11.75,8.618030896064704,5.36713198972342,,,,2.351471295234626,48.0,0.6264051024963216,79.0
CCC=CC1CN2C3C1=NC(C(O)O)NC1=C3C3=C(NCCC3CC1)N2C1CCCCO1,441.5760000000003,0.38870114746422146,1.5601999999999996,6.466662406921387,4.76837158203125e-07,0.5843442678451538,,multi_objective_5k_A100,multi_objective_5k_A100_0072,True,-10.99,8.06060932321286,5.521695235482967,,0.8436596965688706,5.521695235482967,1.5939469162914737,59.0,0.6263379816201565,80.0
NC(O)C(=O)CC1CCC(CCC(=O)O)CC1,243.30299999999997,0.6014725260009554,0.8938999999999993,5.28237771987915,1.430511474609375e-06,2.284605026245117,0.4377124309539795,generated10,generated10_0003,True,-6.993,5.129011919674934,2.9917873785124236,,,,0.15336580020421664,176.0,0.6253333880112043,81.0
CC(F)NC=CC1C(C)C(=O)C2C(C3C=C=CCCC3)CCC12.Cl,353.90900000000016,0.5797778025376066,4.815800000000004,6.235200881958008,9.5367431640625e-07,0.7627804595478347,1.3109932058206966,generated_molecules_2k_gpu1,generated_molecules_2k_gpu1_0017,True,-13.41,9.835556963083206,5.806487802299956,,,,3.6003560811251987,18.0,0.6247671343074163,82.0
CNNc1[nH]c(=N)n(C2=CNC3CCCCC23)c1C#N,273.344,0.5221099396164038,0.6740499999999999,6.269484996795654,4.76837158203125e-07,0.7332591414451599,,multi_objective_5k_A100,multi_objective_5k_A100_0096,True,-8.429,6.182245312589735,4.835034293829189,,0.8293050387677158,4.835034293829189,0.08723968420591888,107.0,0.6214429827756345,83.0
CC1N=CC2C3NCCCC3NC(O)C3NCC1C23,264.373,0.4679955301881108,-0.6780999999999984,6.8394317626953125,9.5367431640625e-07,0.3804382085800171,,multi_objective_5k_A100,multi_objective_5k_A100_0011,True,-13.61,9.982246850675798,5.745083467083862,,0.8956236404018878,5.745083467083862,3.1428150879804857,15.5,0.6204685776202719,84.0
C.NC1C(C2CCCC2O)C=CC2CC(CCC3CCCC4CCCCN=C=C43)C(O)CN21,457.70300000000026,0.5503924738766691,4.282200000000004,6.357194900512695,4.76837158203125e-07,0.6628306000764459,1.5086811017546076,generated_molecules_2k_gpu1,generated_molecules_2k_gpu1_0008,True,-13.78,10.106933255129501,5.631665464480304,,,,3.749738354616806,13.0,0.6201581834358321,85.0
CNN1NC(C)CC2=C1NC(C1CCCCN1)=C1C(O)=CNNC21,333.4400000000001,0.3737021280184688,-0.19359999999999838,6.8332366943359375,1.9073486328125e-06,0.3831613063812256,,multi_objective_5k_A100,multi_objective_5k_A100_0009,True,-9.314,6.831348065186949,5.334762022751812,,0.908472556915867,5.334762022751812,0.0018886291489881302,86.0,0.620137282044927,86.0
CCC1NC2C(S1)C(CCNC)C(C)C2C(=O)NC(=O)NC1CCCCC1,396.60100000000006,0.5543869787600652,2.446200000000001,6.2100677490234375,9.5367431640625e-07,0.7851743894469937,1.2736024167883395,generated_molecules_2k_gpu1,generated_molecules_2k_gpu1_0021,True,-8.18,5.99961640253696,4.69096170955007,,,,0.21045134648647768,120.0,0.620037006596324,87.0
CC1=NCC(C2CCCC3CCCCC32)C(C#N)N1,259.397,0.7861997554293906,3.122880000000001,6.426901817321777,9.5367431640625e-07,0.6117149591445923,,multi_objective_5k_A100,multi_objective_5k_A100_0027,True,-7.598,5.572748829642521,4.421682702796975,,0.8730544885572151,4.421682702796975,0.8541529876792566,145.0,0.6195346469552092,88.0
CC(=O)C1NC(C)(C2CCCCC2)C2CC(C)C3CC(C)CC=C=C3C12C,369.59300000000013,0.6348344030226667,5.676100000000005,6.429372787475586,4.76837158203125e-07,0.6099771857261658,,multi_objective_5k_A100,multi_objective_5k_A100_0076,True,-14.62,10.72303078301838,5.385806866903789,,0.841372963893957,5.385806866903789,4.2936579955427945,6.0,0.618953045767032,89.0
CCC(CC1CCCCC1)C(CC(C)C)C1=C(S)NCN1,310.55100000000004,0.5829400205493936,4.894500000000003,6.409050941467285,0.0,0.624416708946228,,multi_objective_5k_A100,multi_objective_5k_A100_0016,True,-7.991,5.860994458761962,4.097397952260437,,0.8805550620420916,4.097397952260437,0.5480564827053236,125.5,0.6185349096621284,90.0
NCCCCc1n[nH]cc1-c1cc(C2=CNON2)[nH]c(=O)c1O,318.33700000000005,0.4145203757346647,0.08979999999999982,6.361025810241699,0.0,0.6599135994911194,,multi_objective_5k_A100,multi_objective_5k_A100_0025,True,-8.351,6.125036256428626,3.9377698429039025,,0.8747756605558095,3.9377698429039025,0.23598955381307363,110.0,0.6181812621257208,91.0
CC(N)CCC1CC(N)C(C(F)C(C)CCCC2CCNC2)CC1=O.CCO.F.O,439.6320000000002,0.43664572956869896,2.116800000000001,6.196406841278076,4.76837158203125e-07,0.7976209994015261,1.253728275396866,generated_molecules_2k_run1,generated_molecules_2k_run1_0022,True,-8.656,6.348738335007327,4.816840047596925,,,,0.1523314937292506,102.0,0.6171490367831783,92.0
CC(O)CS.CO.OC1CNCC2C=CCCN=C=COC12,332.46599999999995,0.34421078355093915,0.0007000000000000894,6.302272796630859,1.430511474609375e-06,0.7060957551002502,1.41623854637146,generated5k,generated5k_0046,True,-12.24,8.977421120666552,5.850926946946608,,,,2.6751483240356926,36.5,0.6164112683054995,93.0
CCCCN(O)C(O)C1CCC(C2CCN3CCNCC3C2)CC1,339.52399999999994,0.5119411239660543,2.2862999999999998,6.700214862823486,4.76837158203125e-07,0.4465731084346771,,multi_objective_5k_A100,multi_objective_5k_A100_0004,True,-8.238,6.042156469938812,3.963599480945793,,0.9337473672974563,3.963599480945793,0.6580583928846746,117.0,0.6157916505651281,94.0
CNC(CC1CCCCC1)C(O)(CCCC(=O)NCCO)C1=C=CC=C=N1,375.51300000000026,0.414576298871688,1.833199999999999,6.4407877922058105,1.430511474609375e-06,0.602013349533081,,multi_objective_5k_A100,multi_objective_5k_A100_0034,True,-8.611,6.315733110298993,4.59938715968163,,0.869686524391161,4.59938715968163,0.12505468190681768,104.0,0.6154817563806236,95.0
CCC1CC2NNCN2CC1CN=CCC1CCC(C2CCCC2O)NC1.N,394.6080000000003,0.44045113821459264,1.8780000000000003,6.358695030212402,9.5367431640625e-07,0.6616868211946454,1.5112889783637304,generated_molecules_2k_run1,generated_molecules_2k_run1_0009,True,-9.328,6.841616357318431,5.528047832823946,,,,0.48292132710602864,85.0,0.6149126570352034,96.0
CC(=O)NCC1C(=O)C(C2CC=NC(F)C2)CC1O.Cl,306.7650000000001,0.7600188170121303,0.8868,6.248487949371338,0.0,0.751200771544795,1.3312020406256582,generated_molecules_2k_run1,generated_molecules_2k_run1_0017,True,-7.633,5.598419559971225,4.9056311481977275,,,,0.6500683894001131,142.0,0.614804704991118,97.0
CCC(=C=C=N)CC1NCCC(C2CC(CCC(C)C(=O)O)C2(C)C)O1,362.51400000000007,0.450377359366249,3.984270000000003,7.134643077850342,4.76837158203125e-07,0.2708185911178589,3.6925086975097656,generated5k,generated5k_0000,True,-8.99,6.593710447286952,5.27414053820721,,,,0.5409326305633897,93.0,0.6133994082006727,98.0
CC(=N)NC1NN=CCC(F)CC(OCCC(C)(C)C)CCCCC(CO)S1,418.6230000000001,0.3996113320255031,4.039970000000002,6.14639139175415,1.430511474609375e-06,0.8448980428974169,1.1835747619567096,generated_molecules_2k_run1,generated_molecules_2k_run1_0035,True,-9.968,7.311023997614722,5.388502249957368,,,,1.1646326058605716,79.0,0.6121142655973135,99.0
CC.CCC(C=CC1CC(N)C1)C1=C=CC(CC(C)(O)F)C1=O,323.4520000000001,0.578756636642837,3.680800000000003,6.487086296081543,9.5367431640625e-07,0.5707643628120422,1.752036452293396,generated5k,generated5k_0009,True,-8.302,6.089097233968441,5.366074212820337,,,,0.39798906211310214,111.0,0.6080873584749451,100.0
CC1CCCCC1O.CCC1NC(=C=C2CCCC2)CC1CO,321.50500000000005,0.6759980052979848,3.9074000000000035,6.056939601898193,4.76837158203125e-07,0.9365483413473851,1.0677505429792646,generated_molecules_2k_gpu1,generated_molecules_2k_gpu1_0046,True,-7.525,5.519207020671225,4.625445553782482,,,,0.537732581226968,150.0,0.6076711010264587,101.0
CCN1CC2OCSC3C(=NCCC(C)N)CC(O)C(SC(O)OC1O)C3O2,437.584,0.4664095962264433,-0.26419999999999766,6.300251007080078,9.5367431640625e-07,0.7077412009239197,1.4129458665847778,generated5k,generated5k_0047,True,-12.26,8.992090109425812,7.075923756488548,,,,2.6918391023457335,35.0,0.6070116301747963,102.0
ONCC1=C(CCN2CC(F)CCC2O)C2CCC(O)CC2NC1,343.44300000000004,0.36987930340017233,0.5369999999999995,6.439100742340088,0.0,0.6031837463378906,,multi_objective_5k_A100,multi_objective_5k_A100_0054,True,-8.736,6.407414290044362,5.060306254747461,,0.8540129594133623,5.060306254747461,0.031686452295725864,101.0,0.6055022740578773,103.0
O=C(CN1CC1)C1NC2NCCCC2N(CC2C=CCC3=C2CCNC3)C1O,387.5280000000001,0.37087312143647266,-0.592599999999996,6.708093166351318,1.9073486328125e-06,0.4425409138202667,,multi_objective_5k_A100,multi_objective_5k_A100_0012,True,-8.938,6.555571076512879,5.216434062287879,,0.8944099440587676,5.216434062287879,0.15252208983843918,95.0,0.6052901041361426,104.0
C.C1CC1.CCC=C1N=CC(C)CC1=C=NC1CNC2=CCC(CCCl)C(C)CC2N1,447.1110000000002,0.39623351744206453,6.239800000000006,6.3595194816589355,9.5367431640625e-07,0.66105905609775,1.512724151913186,generated_molecules_2k_run1,generated_molecules_2k_run1_0008,True,-13.11,9.615522131694322,5.957862258573016,,,,3.256002650035386,23.0,0.6046056795618964,105.0
COC1CCC2C1CN=CN(NC1C=C3NC(O)C4CNC=C4C3CC1)C2C1CCCCN1,456.6350000000002,0.4322209394480692,1.074200000000003,6.72366189956665,1.430511474609375e-06,0.43467938899993896,,multi_objective_5k_A100,multi_objective_5k_A100_0029,True,-13.79,10.11426774950913,5.947399173867589,,0.8724107982451568,5.947399173867589,3.39060584994248,12.0,0.6031727615552118,106.0
COC1CNC(N)C2CC(C(C)C)C3CC23CC2NNC(C#CC3CCCCC3)N2C1,429.6530000000003,0.5046489607616196,2.223600000000002,6.992372989654541,4.76837158203125e-07,0.3190167546272278,3.134631633758545,generated5k,generated5k_0002,True,-14.29,10.480992468490605,6.591138799738261,,,,3.488619478836064,8.0,0.6030604941336056,107.0
C.CC#CC1=C2ON(CO)CC(C3CCCCC3)C2CC1.CCC.N,352.5630000000001,0.6632966203839165,5.281700000000004,6.062850475311279,1.430511474609375e-06,0.9301966312146812,1.0750415196560832,generated_molecules_2k_gpu1,generated_molecules_2k_gpu1_0045,True,-7.412,5.4363272341814115,4.479718699804339,,,,0.6265232411298678,158.0,0.6025884633117962,108.0
CC1NC=C(CC(O)N2CC3C(CC4CCCCN43)C(O)N2)O1,324.4250000000001,0.5764373344876307,-0.1162999999999984,6.639207363128662,4.76837158203125e-07,0.4790670573711395,,multi_objective_5k_A100,multi_objective_5k_A100_0024,True,-8.389,6.152907335071218,5.459348247958609,,0.8754466457587741,5.459348247958609,0.4863000280574443,109.0,0.6024133049323411,109.0
C.CC.CCCC1C(O)C(O)C2CCC(CCC3CCC(F)N3)C2C1O.O.O,411.59900000000005,0.5142329225354415,1.9821000000000026,6.471621036529541,4.76837158203125e-07,0.5810178518295288,1.7211174964904785,generated5k,generated5k_0010,True,-8.279,6.072227896895293,5.159408522973834,,,,0.39939313963424805,114.5,0.6021307453404067,110.0
C1CCCCCC1.CCC1NCCC(C(C)O)CC2N=C(CCC3=C1C3)CC(N1CCCC1)C2C,485.8010000000005,0.34654878310471693,6.670400000000009,6.088196277618408,4.76837158203125e-07,0.9034452964468598,1.1068738792850858,generated_molecules_2k_gpu1,generated_molecules_2k_gpu1_0038,True,-12.3,9.02142808694433,6.1523259852136025,,,,2.933231809325921,34.0,0.6017029779397534,111.0
CC1CC(C=NC=CC2CNC(C(C)C)C2)N=C1O,263.385,0.7658881430439093,2.5699000000000005,6.263162136077881,4.76837158203125e-07,0.7386163755174018,1.3538827910490052,generated_molecules_2k_gpu1,generated_molecules_2k_gpu1_0014,True,-7.641,5.604287155474928,5.553143260123301,,,,0.6588749806029526,141.0,0.6013437762845226,112.0
CC1CC(C2CNC3C(C4C=CCC(N)C4)NC(O)C(C)C23)C(O)OC1F,383.50800000000015,0.4502877470681328,0.697000000000001,6.093024253845215,4.76837158203125e-07,0.8984375049062991,1.1130434721826235,generated_molecules_2k_gpu1,generated_molecules_2k_gpu1_0036,True,-9.814,7.198072784168427,6.061807526570565,,,,1.105048530323212,81.0,0.601266514726654,113.0
CC(C)=O.COC1NC(O)N=C(F)C1CCCC(C)C1CCOC1.O,364.4580000000001,0.7404911465367697,1.4356999999999995,6.376898288726807,4.76837158203125e-07,0.6479639670380913,1.5432956936959024,generated_molecules_2k_run1,generated_molecules_2k_run1_0006,True,-7.468,5.477400402707337,4.905171372845714,,,,0.8994978860194696,152.0,0.5993270740574184,114.0
CCCC1NC2CCC3N=NC(C(C)NCC)=C3C2S1,294.4680000000001,0.8190495924744282,3.0665000000000013,6.413940906524658,4.76837158203125e-07,0.6209113001823425,,multi_objective_5k_A100,multi_objective_5k_A100_0074,True,-7.431,5.450262773502708,5.267078255436807,,0.842474739664073,5.267078255436807,0.9636781330219506,155.0,0.5968231336485766,115.0
CCC(CCCC1CNC(NC(O)O)CC1C)C(C)C.O,304.475,0.510268792509406,1.4436999999999998,6.0874104499816895,4.76837158203125e-07,0.9042630290704692,1.105872923974281,generated_molecules_2k_gpu1,generated_molecules_2k_gpu1_0039,True,-7.739,5.676165200395298,4.534628109087464,,,,0.41124524958639164,135.0,0.5958340825903796,116.0
COC1CCC2NC(O)OC3=CCNC3(C)C3CN=C(CN4CCCC4)C(O)C3COC(O)C2C1,494.63300000000044,0.3620739826659586,-0.2096999999999951,6.588956832885742,9.5367431640625e-07,0.507599949836731,,multi_objective_5k_A100,multi_objective_5k_A100_0071,True,-13.35,9.791549996805431,6.143378518324071,,0.8443371498785865,6.143378518324071,3.2025931639196887,19.0,0.5939360020751016,117.0
CC(CC1=CC(CO)=CC2=C(O1)C(CCC1CCC3NNNC3C1)OO2)CC1CC1,417.5500000000001,0.45174590990671537,3.1174000000000017,6.082902908325195,4.76837158203125e-07,0.9089678986563867,1.1001488627686133,generated_molecules_2k_gpu1,generated_molecules_2k_gpu1_0041,True,-13.88,10.180278198925796,5.655999636717665,,,,4.097375290600601,11.0,0.5935742668998006,118.0
CC(=O)NCC(CCO)OC1NN2C=CC3CNNC4C(O)CCC(O)C4C(N)=NCC1C32,467.5710000000003,0.20255185159389072,-2.8698999999999923,6.586609363555908,4.76837158203125e-07,0.5089736580848694,,multi_objective_5k_A100,multi_objective_5k_A100_0082,True,-11.81,8.662037862342482,6.33244734212393,,0.837639329142061,6.33244734212393,2.0754284987865734,47.0,0.593287759617177,119.0
CCCC1COC1CC(CCC1CCCCC1F)C(N)O.CN,332.50399999999996,0.5969174884457994,2.968300000000001,6.363307476043701,1.430511474609375e-06,0.6581823825836182,1.5193357467651367,generated5k,generated5k_0024,True,-7.646,5.607954402664743,4.698220828378898,,,,0.7553530733789584,140.0,0.5925996841506116,120.0
CC1CCCCC1CNC1CN2C(CC1N)NC(NC1CNNN1)C2C,366.55800000000016,0.3318548740571377,-1.0240999999999951,6.365126132965088,4.76837158203125e-07,0.6568057537078857,1.5225201845169067,generated5k,generated5k_0023,True,-9.081,6.660454346141582,5.691635425610418,,,,0.2953282131764938,92.0,0.5924048600687448,121.0
CNC(=O)C1CCNC(C(O)C2CN=C3CNCC3(OC)C2)C1,324.425,0.5271687078847566,-1.0891999999999964,6.300848960876465,0.0,0.70725417137146,,multi_objective_5k_A100,multi_objective_5k_A100_0098,True,-7.978,5.851459616068444,5.050570498357104,,0.8282198735359223,5.050570498357104,0.4493893448080213,127.0,0.5915142814305372,122.0
CC1CCC2C(F)ON(N3CC(O)C(O)C=C3O)C(C(O)O)C2C1CO,378.39700000000016,0.335655780819244,-1.1688999999999987,6.395331382751465,4.76837158203125e-07,0.6343578100204468,1.57639741897583,generated5k,generated5k_0018,True,-8.782,6.441152964190659,5.679223073962065,,,,0.04582158143919379,98.0,0.590877112874061,123.0
O=C(O)C1CCC(C2CCNC3NCCC32)O1,240.30299999999997,0.6413545467407594,0.1637000000000008,6.238091468811035,4.76837158203125e-07,0.760246217250824,,multi_objective_5k_A100,multi_objective_5k_A100_0092,True,-7.427,5.447328975750857,4.592625142026386,,0.8312290821034738,4.592625142026386,0.7907624930601784,156.0,0.5902108596187222,124.0
NC(CC(C1CCCCC1)C1CCNNC1N)=NNCC1CC(F)CCN1,383.5600000000002,0.22148972765309421,0.9238000000000026,6.504807949066162,4.76837158203125e-07,0.5592371821403503,,multi_objective_5k_A100,multi_objective_5k_A100_0045,True,-9.147,6.708862009047136,5.1820910067479184,,0.8618200559220994,5.1820910067479184,0.20405405998097415,91.0,0.5890664816430256,125.0
CC(F)CC1COC2C(CNC2C(C)CCC(CC(=N)O)C(C)C)C1,356.52600000000007,0.42516210898766654,4.341470000000003,6.356294631958008,9.5367431640625e-07,0.663517951965332,1.5071182250976562,generated5k,generated5k_0027,True,-8.204,6.017219189048071,5.17867628603879,,,,0.3390754429099365,119.0,0.5872234831546296,126.0
CC1CC(=NC2=C=C3CC(CC#N)C(O)C(O)C3N2)C(C(N)O)C1,332.4040000000001,0.3570200321629939,-0.2555200000000004,6.352876663208008,9.5367431640625e-07,0.6661341034470706,1.5011992252389725,generated_molecules_2k_run1,generated_molecules_2k_run1_0011,True,-8.651,6.345071087817511,5.87412593283201,,,,0.007805575390496422,103.0,0.5863739930613896,127.0
CCN(CO)CC(C)C1CCNNC1C1CCCCC1,283.46,0.6522642621712019,1.9571999999999998,6.321493625640869,4.76837158203125e-07,0.6906422972679138,,multi_objective_5k_A100,multi_objective_5k_A100_0050,True,-7.222,5.2969718409684505,4.305001289456876,,0.8570560741157616,4.305001289456876,1.0245217846724186,168.0,0.5843928460197994,128.0
CC1CCCCC1(O)C1CCC(O)N2NCC(N)C12,269.389,0.5455430046304841,0.17210000000000103,6.316124439239502,1.430511474609375e-06,0.6949247717857361,,multi_objective_5k_A100,multi_objective_5k_A100_0088,True,-7.731,5.670297604891594,4.98544274638896,,0.833341065387642,4.98544274638896,0.6458268343479077,136.0,0.5815912512999362,129.0
CCCCCC(C)OC1CN(C(O)CN(C)C2CC=C3CCNC3C2)C(O)CN1,410.60300000000007,0.31853679660780554,1.222400000000002,6.353416919708252,1.430511474609375e-06,0.6657199263572693,,multi_objective_5k_A100,multi_objective_5k_A100_0089,True,-8.444,6.193247054159181,5.217522432835525,,0.832746028527192,5.217522432835525,0.1601698655490713,106.0,0.580719369461687,130.0
CCCCCC=CC(C)C1C(N)NC2CN3NC(C)N=C3C2C1O,335.49600000000004,0.43265785447067323,1.1872000000000014,6.489397048950195,9.5367431640625e-07,0.5692479610443115,1.7567037343978882,generated5k,generated5k_0008,True,-8.241,6.0443568182527,5.460665782534546,,,,0.44504023069749543,116.0,0.5806349724399265,131.0
C1CCC(CCNC2CCO2)C1.C=CN=C(C)C(=O)C1CCCCC1,348.5310000000001,0.6817636272213847,4.6429000000000045,6.093364715576172,9.5367431640625e-07,0.8980854124207893,1.1134798385205922,generated_molecules_2k_gpu1,generated_molecules_2k_gpu1_0035,True,-6.388,4.685275009707347,3.077697442316518,,,,1.408089705868825,196.0,0.579011091643817,132.0
ONC1CCC2OCCC3CCC4=C5C(=C=CC(C6CCCCC6)C4)C1C2C53,381.56000000000023,0.5122571564577753,5.167000000000005,6.6105427742004395,9.5367431640625e-07,0.4951406717300415,,multi_objective_5k_A100,multi_objective_5k_A100_0028,True,-17.18,12.600661344203543,5.403320279200164,,0.8726123358915453,5.403320279200164,5.990118570003103,1.0,0.5789870117086626,133.0
CC.CC1C=CCCC1.CCC1C(O)C(CO)NC(O)C1CCC1CCCC(C)C1,425.6980000000002,0.45296655894094345,5.267500000000008,6.088812351226807,4.76837158203125e-07,0.9028047271042845,1.107659242334127,generated_molecules_2k_gpu1,generated_molecules_2k_gpu1_0037,True,-7.587,5.564680885824929,4.576275114357354,,,,0.5241314654018776,146.5,0.5778635780447012,134.0
N=C1CC(C2CCC(F)CC2)NC(N)N1,214.288,0.5185308902290529,0.6857699999999998,6.272375106811523,9.5367431640625e-07,0.7308233976364136,,multi_objective_5k_A100,multi_objective_5k_A100_0079,True,-7.494,5.496470088094374,4.544358152811362,,0.8395585164085173,4.544358152811362,0.7759050187171495,151.0,0.5755389684659242,135.0
CC(C1CCNCC1)C1CCNC1=O,196.29399999999998,0.6843130447958947,0.7582,6.150965690612793,9.5367431640625e-07,0.8404601812362671,,multi_objective_5k_A100,multi_objective_5k_A100_0087,True,-6.646,4.8745049647017895,3.764366169150133,,0.8336816202425601,3.764366169150133,1.2764607259110035,188.0,0.57445610896094,136.0
CC1C(NCNCCC2=CCC(C3CCC(O)CC3)C2O)NN(C)C1C=O,380.5330000000001,0.17943731294323748,0.35120000000000234,6.311809062957764,9.5367431640625e-07,0.6983858942985535,,multi_objective_5k_A100,multi_objective_5k_A100_0097,True,-8.741,6.4110815372341765,5.1013206081182085,,0.8286464291727598,5.1013206081182085,0.09927247427641284,100.0,0.5741636314216775,137.0
CCCCCCOC.CCNC1NCC(C2CCCCC2)=C=C1CC.CCO.S,430.7430000000003,0.34346230911507447,5.291700000000007,6.448098182678223,9.5367431640625e-07,0.5969678033288487,1.675132217221328,generated_molecules_2k_gpu1,generated_molecules_2k_gpu1_0006,True,-7.838,5.74877669475363,4.316802933764624,,,,0.6993214879245926,130.0,0.5714499009691967,138.0
CCCC1NCNCC1C1NC2C(=O)C3CCCCC3NC2C1C(C=N)C(N)O,406.57500000000005,0.23384880550769296,-0.47922999999999427,6.642880916595459,4.76837158203125e-07,0.4770452082157135,,multi_objective_5k_A100,multi_objective_5k_A100_0042,True,-8.885,6.516698256300842,5.818767363635241,,0.8640611756700411,5.818767363635241,0.12618266029461722,96.0,0.5703747884920878,139.0
CCC(O)CCCCc1cnc(NC(CCCC2CCSC2)N2CC2=O)n1C.F,428.61800000000017,0.37134087503344276,3.5599000000000016,6.257938861846924,4.76837158203125e-07,0.7430714392941067,1.3457656251059347,generated_molecules_2k_run1,generated_molecules_2k_run1_0016,True,-7.681,5.633625132993447,4.416137152908391,,,,0.624313728853477,138.0,0.5697824250194374,140.0
CC1OC(CC2C=CNC2)C=CCN=C2C3C(O)C(N)NC3C(N)N21,348.4510000000001,0.3909858012302309,-1.3567999999999967,6.147543430328369,4.76837158203125e-07,0.8437781692105603,1.1851456182323383,generated_molecules_2k_run1,generated_molecules_2k_run1_0034,True,-13.61,9.982246850675798,6.684169396005489,,,,3.834703420347429,15.5,0.5696621833437878,141.0
CCC(N)(O)O.OC1NC(=C=CC2CCCC2)C(C2CC2)N1,311.426,0.3335546135343527,0.45640000000000097,6.105967998504639,4.76837158203125e-07,0.8851482208195304,1.1297542902748334,generated_molecules_2k_gpu1,generated_molecules_2k_gpu1_0032,True,-7.789,5.712837672293445,4.631655831381577,,,,0.39313032621119337,133.0,0.5694286612381094,142.0
C.CC(C)C.CCCCC=C1CCN(CCC2CCCC(CC(F)F)C2)C1NC,416.68500000000023,0.30898467873894814,7.5043000000000095,6.171605110168457,9.5367431640625e-07,0.8207245885967397,1.218435531107679,generated_molecules_2k_gpu1,generated_molecules_2k_gpu1_0025,True,-7.712,5.656362065570298,4.21679437569299,,,,0.5152430445981588,137.0,0.5689096287419353,143.0
CCC(O)=CCC(C)C(O)C(O)C(=O)NC(=O)NCC(C)CC,330.42500000000007,0.4100845231962656,1.4582,6.3354058265686035,4.76837158203125e-07,0.6796684265136719,1.4713056087493896,generated5k,generated5k_0035,True,-7.464,5.474466604955486,4.147690548208322,,,,0.8609392216131173,154.0,0.5674784341994713,144.0
CC.COC1CC=CC(C2CCCC3CC(F)CCC3O2)CCC2CCCCC2C=CCC1,462.73400000000026,0.3824294477214731,8.602600000000006,6.523620128631592,1.430511474609375e-06,0.547255277633667,1.827300786972046,generated5k,generated5k_0007,True,-16.13,11.83053943434244,5.218617620220499,,,,5.3069193057108475,3.5,0.5672719605050428,145.0
CCC1=C(C2NCC=C2O)CCCC1,193.29,0.6607764552203518,2.6807000000000007,6.288928031921387,4.76837158203125e-07,0.7170277833938599,,multi_objective_5k_A100,multi_objective_5k_A100_0046,True,-6.743,4.945649560184196,3.985397502765343,,0.8609270307071231,3.985397502765343,1.3432784717371904,186.0,0.5672426140694851,146.0
CC1CCC=CC1C1=NC(C(N)=O)C(C(N)=O)C(C)C1.CCNC1=CCNN1.O,408.5470000000002,0.3947556434268574,-0.25469999999999526,6.305138111114502,1.430511474609375e-06,0.7037703394889832,1.4209181070327759,generated5k,generated5k_0044,True,-7.672,5.62702408805178,4.70510727028161,,,,0.6781140230627223,139.0,0.5651093782521767,147.0
CC(=O)C1(Cl)CC1NCC(C)(CO)C1CC(C)C(CO)N(C)C1,346.89900000000017,0.5963443424016308,0.8622000000000001,6.438714027404785,4.76837158203125e-07,0.6034523547409663,1.6571316561176614,generated_molecules_2k_run1,generated_molecules_2k_run1_0003,True,-7.342,5.384985773524005,5.217553200383233,,,,1.05372825388078,162.0,0.5621639959364292,148.0
CCC(C1=C(C)NNC(=O)N1)C(CO)N1CCCC1,268.361,0.5861267731462875,0.5181999999999994,6.2444634437561035,9.5367431640625e-07,0.7546894550323486,,multi_objective_5k_A100,multi_objective_5k_A100_0060,True,-6.814,4.997724470279566,4.006078953687881,,0.8520340002110542,4.006078953687881,1.2467389734765373,183.0,0.560848425574583,149.0
CC1C(F)=CC=CC1CC(O)C(O)F,204.21599999999998,0.7341754463520791,1.7007999999999999,6.45644998550415,1.430511474609375e-06,0.591255247592926,,multi_objective_5k_A100,multi_objective_5k_A100_0044,True,-6.783,4.974987537702714,4.907158803754069,,0.8622897557038943,4.907158803754069,1.4814624478014364,184.0,0.554956692324234,150.0
CC(O)C(N=C1CCN(C(C)O)C1)C1CCNC(Cl)C1,303.834,0.5303899934548291,0.7852999999999997,6.456787109375,0.0,0.5910258293151855,,multi_objective_5k_A100,multi_objective_5k_A100_0052,True,-7.419,5.441461380247152,5.120818925293266,,0.8552291215096022,5.120818925293266,1.0153257291278477,157.0,0.554824973248983,151.0
N=C=O.NC12CN3CC(C4CNC4)CCCC3NC3N(C4CCCC4)CNCC31C2,417.60200000000015,0.3259147231917138,0.35717000000000515,6.993815898895264,4.76837158203125e-07,0.3184872567653656,3.139842987060547,generated5k,generated5k_0001,True,-16.83,12.34395404091651,5.525313821506691,,,,5.350138142021246,2.0,0.5546043650860628,152.0
